id,collection_id,material_id,denomination_id,condition,year_created,diameter,description,link,numeric_value,extra_year,units,weight,thickness
25663991-c643-4473-ac7c-1831fc4e9146,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,1d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c21,VERY_GOOD,1943,36,foarte murdara,https://ro.ucoin.net/coin/hungary-5-pengo-1943/?tid=28928,5,,1,6.0999999999999996,3.8999999999999999
f1236099-8279-4ee9-9424-c648d1ed128d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,2020,21.199999999999999,,https://ro.ucoin.net/coin/hungary-5-forint-2012-2023/?tid=14889,5,2014,2,4.2000000000000002,1.3
e11ef8f8-b6c5-45d3-95a5-e8c55fd8df08,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1985,23.399999999999999,,https://ro.ucoin.net/coin/hungary-5-forint-1983-1989/?tid=3044,5,,1,5,1.6000000000000001
5e19865b-1337-4c4e-99f5-e8cd400f571e,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1970,22.800000000000001,una murdara,https://ro.ucoin.net/coin/hungary-1-forint-1967-1989/?tid=2783,1,1989,2,1.3999999999999999,1.8
44524cda-ffe7-4672-b2a0-526031235fe8,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1994,16.300000000000001,2x rugina,https://ro.ucoin.net/coin/hungary-1-forint-1992-2008/?tid=2615,1,1999,3,2.0499999999999998,1.1000000000000001
fde9812c-500a-4f6b-811a-4534afb1f962,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1996,19.199999999999999,,https://ro.ucoin.net/coin/hungary-2-forint-1992-2008/?tid=2666,2,1994-1999,4,3.1000000000000001,1.5
e181cbbd-8748-4e5c-9027-fe39dc82f603,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,5d550262-c6b0-4d76-b105-b3e93675e279,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1994,24.800000000000001,un a e murdara pe spate,https://ro.ucoin.net/coin/hungary-10-forint-1992-2011/?tid=2698,10,1993,2,6.0999999999999996,1.3
ffd67bce-72f1-4b68-8de1-05d1cdcd83a7,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,5d550262-c6b0-4d76-b105-b3e93675e279,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,2021,24.800000000000001,,https://ro.ucoin.net/coin/hungary-10-forint-2012-2023/?tid=14891,10,2018-2022,3,6.0999999999999996,1.3
04e51146-671e-4300-9844-e73ba3ec5b21,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1985,22.399999999999999,murdare x3,https://ro.ucoin.net/coin/hungary-2-forint-1970-1989/?tid=3007,2,1972-1989,3,4.4400000000000004,1.6000000000000001
7b4b43ac-4efb-43db-a59c-ea5d9f35b885,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,1d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c21,VERY_GOOD,1974,18.5,una murdara,https://ro.ucoin.net/coin/hungary-10-filler-1967-1989/?tid=2893,10,1989,2,0.59999999999999998,1.2
790be80f-0acc-4119-849a-f36cbd8ec3d4,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,1d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c21,VERY_GOOD,1978,21.5,destul de murdare,https://ro.ucoin.net/coin/hungary-50-filler-1967-1989/?tid=2958,50,1981,2,1.2,1.6000000000000001
8ba71a92-a748-4351-9426-6cbededa2144,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,2013,18.199999999999999,,https://ro.ucoin.net/coin/switzerland-1-2-franc-1968-2023/?tid=1104,1/2,,1,2.2000000000000002,1.25
cb84c8b8-f1b1-483b-9233-a9752044c0b2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1994,27.399999999999999,,https://ro.ucoin.net/coin/switzerland-2-francs-1968-2023/?tid=1106,2,,1,8.8000000000000007,2.1499999999999999
e397ad6b-1284-4469-a85b-51432a0201ea,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1979,31.449999999999999,,https://ro.ucoin.net/coin/switzerland-5-francs-1968-2023/?tid=1107,5,,1,13.199999999999999,2.3500000000000001
025e4016-c0ae-4cc4-9685-082383672e97,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,1c9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e48,VERY_GOOD,1997,19.149999999999999,,https://ro.ucoin.net/coin/switzerland-10-rappen-1879-2023/?tid=1103,10,1931-1972-2002,4,3,1.45
e5528aa7-2c3b-4170-9b38-3a329a3df276,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,1c9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e48,VERY_GOOD,1996,17.149999999999999,,https://ro.ucoin.net/coin/switzerland-5-rappen-1981-2023/?tid=1101,5,,2,1.8,1.25
a447ba2a-3813-4f8c-b63f-114ba6960fa5,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,2ec1702b-2625-41ae-b214-0845913dbd47,4b7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c04,VERY_GOOD,1984,21,murdara,https://ro.ucoin.net/coin/netherlands-5-cents-1982-2001/?tid=6011,5,,1,3.4700000000000002,1.45
bd2fabbd-50ef-4bf5-a716-7cde3349e8a2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,730bb3a4-0097-404a-9fb2-fa2ba7881d02,5e1a9c3f-4b22-4d8f-9c1e-7a3d8f5b6c16,VERY_GOOD,1975,15,,https://ro.ucoin.net/coin/netherlands-10-cents-1950-1980/?tid=11998,10,,1,1.5,1.2
9d40f179-cbc7-4d70-a477-33295dd6f006,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2015,15.5,,https://ro.ucoin.net/coin/poland-1-grosz-2013-2016/?tid=33933,1,,1,1.6399999999999999,1.2
31f15652-041f-4ed4-a25f-a0f22d6cb442,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,1994,23,,https://ro.ucoin.net/coin/poland-1-zloty-1990-2016/?tid=8377,1,1992,2,5,1.6000000000000001
4ce92c50-dd05-44d6-a3c4-5d712db3afc5,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,7e530cb3-d7d1-40b8-8aab-173481cf1feb,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2008,17.5,,https://ro.ucoin.net/coin/poland-2-grosze-1990-2014/?tid=8302,2,,1,2.1299999999999999,1.2
d44d6b81-3c0c-4d26-a42d-197d5a6e072a,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,7e530cb3-d7d1-40b8-8aab-173481cf1feb,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2008,19.5,,https://ro.ucoin.net/coin/poland-5-groszy-1990-2014/?tid=8319,5,,2,2.5899999999999999,1.3
9f76da37-b0b0-4629-8a48-407d80d7c2e2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2014,19.5,,https://ro.ucoin.net/coin/poland-5-groszy-2013-2016/?tid=33935,5,,1,2.5899999999999999,1.3
d670216a-f34d-4192-859a-38d9545b31a2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2007,16.5,,https://ro.ucoin.net/coin/poland-10-groszy-1990-2016/?tid=8336,10,,1,2.5099999999999998,1.6000000000000001
20f5d453-1f30-4cd8-a0fe-75739104243d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2008,18.5,,https://ro.ucoin.net/coin/poland-20-groszy-1990-2016/?tid=8353,20,,1,3.2200000000000002,1.6000000000000001
ecb46c7a-5aac-4d9e-afc7-7e6bb3c08e64,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,2012,20.5,murdara pe fata,https://ro.ucoin.net/coin/poland-50-groszy-1990-2016/?tid=8371,50,,1,3.9399999999999999,1.6000000000000001
873a09d2-250a-4c56-8eca-e925cd635fc0,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,7e1a9c3f-4b22-4d8f-9c1e-7a3d8f5b6c27,VERY_GOOD,1999,17,,https://ro.ucoin.net/coin/czech_republic-20-hellers-1998-2003/?tid=3241,20,,1,0.73999999999999999,1.7
cf71470c-eae8-4394-82c9-b948f0c979b2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,577f19a6-0e57-4ffb-a9f7-611b66bb15eb,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1996,21.5,,https://ro.ucoin.net/coin/czech_republic-2-koruny-1993-2023/?tid=3310,2,1993-2014,3,3.7000000000000002,1.8500000000000001
bcbdc23b-12a7-4bed-ab94-a5a0140888b5,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1996,24.5,,https://ro.ucoin.net/coin/czech_republic-10-korun-1993-2023/?tid=3342,10,2013,2,7.6200000000000001,2.5499999999999998
dcf9a400-70f5-43b7-a028-4547165f4d80,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,1a7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c57,VERY_GOOD,2000,16,murdar,https://ro.ucoin.net/coin/bulgaria-1-stotinka-2000-2002/?tid=13141,1,,1,1.8,1.4299999999999999
3846b058-8b9f-4621-935f-30b9ced6c164,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,1a7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c57,VERY_GOOD,1974,15.199999999999999,murdar,https://ro.ucoin.net/coin/bulgaria-1-stotinka-1974-1990/?tid=17123,1,,1,1,0.84999999999999998
9f3425fd-c2be-40f1-9108-8be28c94c6ea,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,1a7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c57,VERY_GOOD,1962,21.199999999999999,,https://ro.ucoin.net/coin/bulgaria-20-stotinki-1962/?tid=17163,20,,1,3.1000000000000001,1.1399999999999999
d86768f2-af79-4dd6-9b0f-b177ad8d15b1,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,1a7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c57,VERY_GOOD,1989,21.100000000000001,,https://ro.ucoin.net/coin/bulgaria-20-stotinki-1974-1990/?tid=17164,20,,1,3.1000000000000001,1.1399999999999999
99c463d3-f773-479a-9bff-7e606858bc0f,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,2005,17.5,murdarele,https://ro.ucoin.net/coin/russia-10-kopeks-1997-2006/?tid=1971,10,,1,1.95,1.25
d543472f-b9dd-4802-956a-afbd398e769e,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,1985,15,,https://ro.ucoin.net/coin/ussr-1-kopek-1961-1991/?tid=3901,1,,1,1,0.90000000000000002
c9e9b5ad-3297-4662-8203-9bb1d51e5555,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,1971,18,,https://ro.ucoin.net/coin/ussr-2-kopeks-1961-1991/?tid=3902,2,1987,2,2,1.1000000000000001
d0b865a1-7d87-44c1-ada6-24924b756a58,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,1974,22,,https://ro.ucoin.net/coin/ussr-3-kopeks-1961-1991/?tid=3905,3,,1,3,1.3
10460114-a393-4dd6-8a82-3faedeb83fb4,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,1983,25,,https://ro.ucoin.net/coin/ussr-5-kopeks-1961-1991/?tid=3907,5,,1,5,1.5
183dade9-fe57-4672-a9be-402d73ce88d2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,1985,19.600000000000001,nu e alba,https://ro.ucoin.net/coin/ussr-15-kopeks-1961-1991/?tid=4066,15,,1,2.5,1.3
08b05490-e78d-4de1-94d4-a4892bd50427,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1989,23.350000000000001,,https://ro.ucoin.net/coin/denmark-10-kroner-1989-1993/?tid=5635,10,,1,7,2.2999999999999998
b0867004-6458-4616-9086-96b8eacafb6e,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,2001,23.350000000000001,,https://ro.ucoin.net/coin/denmark-10-kroner-2001-2002/?tid=5645,10,,2,7,2.2999999999999998
3b589854-8e1b-4074-b017-db8baa2dbeca,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1990,27,,https://ro.ucoin.net/coin/denmark-20-kroner-1990-1993/?tid=5652,20,,1,9.3000000000000007,2.3500000000000001
99ee250c-6b32-4cb1-bb87-81b1ed8d0e3d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1998,27,,https://ro.ucoin.net/coin/denmark-20-kroner-1994-1999/?tid=5655,20,,1,9.3000000000000007,2.3500000000000001
8bcf0038-c3cb-4baa-a6fd-7c950bffe709,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,2005,27,,https://ro.ucoin.net/coin/denmark-20-kroner-2003-2010/?tid=5661,20,,2,9.3000000000000007,2.3500000000000001
a6f433ef-b76c-4568-b2e7-4802d29b186d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,7c7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c54,VERY_GOOD,1981,18,,https://ro.ucoin.net/coin/denmark-10-ore-1973-1988/?tid=12767,10,,1,3,1.4399999999999999
57a6668e-4eaf-4f32-93ab-c6f5846efb31,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,2007,27,,https://ro.ucoin.net/coin/denmark-20-kroner-2007/?tid=6904,20,,1,9.3000000000000007,2.3500000000000001
cb3212f5-ebdf-4384-82c1-b109aa6e60b6,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,2008,27,,https://ro.ucoin.net/coin/denmark-20-kroner-2008/?tid=9006,20,,1,9.3000000000000007,2.3500000000000001
921290bf-31b8-4034-92a8-7dd141ecd1c1,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1977,18.5,,https://ro.ucoin.net/coin/germany-5-pfennig-1950-2001/?tid=5260,5,1983,2,3,1.7
8b00a4ea-b89c-4c7d-86d7-780d61d7116c,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1983,19,,https://ro.ucoin.net/coin/german_democratic_republic-5-pfennig-1976-1990/?tid=5388,5,,1,1.1000000000000001,1.8999999999999999
f09694d8-fe2c-47ea-8dbd-60666669e823,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1968,21,,https://ro.ucoin.net/coin/german_democratic_republic-10-pfennig-1963-1990/?tid=5410,10,,1,1.5,2.1000000000000001
556fcc9f-1b42-4813-8a6d-b1fd63f02bde,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1976,21,,https://ro.ucoin.net/coin/germany-10-pfennig-1950-2001/?tid=5274,10,,1,4,1.7
584d4082-8914-404f-830d-909efa487866,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1949,21,murdara,https://ro.ucoin.net/coin/germany-10-pfennig-1949/?tid=6543,10,,1,4,1.7
73430176-c642-4b90-9bfd-3ee151db7f91,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1982,20,,https://ro.ucoin.net/coin/germany-50-pfennig-1950-2001/?tid=5286,50,,1,3.5,1.5800000000000001
1fada2a1-1990-40ac-83f4-8a3817f5aa9e,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1984,16.5,,https://ro.ucoin.net/coin/germany-1-pfennig-1950-2001/?tid=5230,1,1996,2,2,1.3799999999999999
ede2ff3c-d0c5-48ec-b4ef-4683ee841e3b,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,4b7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c04,VERY_GOOD,1986,23.5,,https://ro.ucoin.net/coin/germany-1-mark-1950-2001/?tid=5298,1,1978,2,5.5,1.75
f52a5829-8be6-43c9-831f-293b5d63147c,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,433274c2-725d-4629-9f35-2de2951b2592,VERY_GOOD,2012,24.100000000000001,2013 e murdara s-ar putea sa fie link-ul celalalt,https://ro.ucoin.net/coin/serbia-5-dinara-2011-2012/?tid=14988,5,2013,3,6.1299999999999999,1.7
c4f5ff7e-70d6-4169-af43-7f88fd110595,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,433274c2-725d-4629-9f35-2de2951b2592,VERY_GOOD,2021,24.100000000000001,,https://ro.ucoin.net/coin/serbia-5-dinara-2013-2023/?tid=27044,5,,1,5.7800000000000002,1.8500000000000001
ceec6147-256e-40fe-a6ba-ea036d2c8e90,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,3d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c32,VERY_GOOD,2013,18,un a e murdarica,https://ro.ucoin.net/coin/croatia-5-lipa-1993-2021/?tid=3620,5,,2,2.5,1.5
2b5416d6-4323-49f6-aa68-0add16a0deec,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e969bd11-8079-4df9-8f13-8546ca042923,3d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c32,VERY_GOOD,2015,20,,https://ro.ucoin.net/coin/croatia-10-lipa-1993-2021/?tid=3639,10,,1,3.2000000000000002,1.55
a30782ca-6902-4efa-9f51-1a746ce25abd,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,577f19a6-0e57-4ffb-a9f7-611b66bb15eb,3d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c32,VERY_GOOD,1993,18.5,,https://ro.ucoin.net/coin/croatia-20-lipa-1993-2021/?tid=3656,20,,1,2.8999999999999999,1.6000000000000001
31b32287-7c5b-49a4-946f-c5ca222ce22d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,577f19a6-0e57-4ffb-a9f7-611b66bb15eb,3d7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c32,VERY_GOOD,2017,20.5,,https://ro.ucoin.net/coin/croatia-50-lipa-1993-2021/?tid=3673,50,2019,2,3.6499999999999999,1.6499999999999999
a57dcf9f-53cb-4837-9b91-c857a9b1f6e6,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1993,20,,https://ro.ucoin.net/coin/austria-10-groschen-1951-2001/?tid=7486,10,,1,1.1000000000000001,1.5
fe82a7a4-31ac-433f-9981-cfebd7a84114,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,5c8e1f7a-2b44-4d9f-8c1e-7a5d3f9b2e25,VERY_GOOD,1925,22,,https://ro.ucoin.net/coin/austria-10-groschen-1925-1929/?tid=32934,10,,1,4.5,1.54
26c43405-cd0f-42ba-8558-bf141bc251fd,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,577f19a6-0e57-4ffb-a9f7-611b66bb15eb,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,2007,24.75,,https://ro.ucoin.net/coin/slovakia-5-korun-1993-2008/?tid=3177,5,,1,5.4000000000000004,1.7
666aba6f-d03d-4fee-9bb2-5ec36d99936f,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,9a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c29,VERY_GOOD,1994,24,,https://ro.ucoin.net/coin/slovenia-2-tolarja-1992-2006/?tid=7854,2,,1,5.4000000000000004,1.7
73e9a2bd-7d5b-4ac6-aea2-07c63d7a3aa1,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,577f19a6-0e57-4ffb-a9f7-611b66bb15eb,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1993,22.5,,https://ro.ucoin.net/coin/slovakia-2-koruny-1993-2008/?tid=3193,2,,2,4.4000000000000004,1.7
b8fc0013-b5e8-4bb7-a514-33b562f92399,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,13bc64de-13c6-4dc5-8387-7e12001b476c,VERY_GOOD,2005,17,,https://ro.ucoin.net/coin/turkey-5-new-kurus-2005-2008/?tid=5674,5,,1,2.9500000000000002,1.7
552494bd-54c5-4dc9-b05d-8e870a5548cf,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,13bc64de-13c6-4dc5-8387-7e12001b476c,VERY_GOOD,2006,19.25,,https://ro.ucoin.net/coin/turkey-10-new-kurus-2005-2008/?tid=5678,10,2007,3,3.8500000000000001,1.7
f163ede2-dfad-4301-b446-1aeb811ba10e,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,2001,21,,https://ro.ucoin.net/coin/turkey-100000-lira-2001-2004/?tid=12724,100000,2003,2,4.5999999999999996,1.5
a75733f8-0836-4f0e-98fe-b046096b64ae,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1998,26.5,murdara,https://ro.ucoin.net/coin/turkey-25000-lira-1995-2000/?tid=16439,25000,,1,11.1,2.6800000000000002
b6420f21-d46b-49ee-9c4b-4f2bf73ae646,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1992,28.5,,https://ro.ucoin.net/coin/turkey-5.000-lira-1992-1994/?tid=16423,5000,,1,10.300000000000001,2.04
863b68b2-3963-4ee5-befc-8fd5118d8935,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1993,25.800000000000001,un pic cam galbena,https://ro.ucoin.net/coin/turkey-1000-lira-1990-1994/?tid=16397,1000,,1,8.0999999999999996,2.2000000000000002
